OTU ID,kingdom,phylum,class,order,family,genus,species
OTU1999,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__uncultured_bacterium_g__norank_f__Vicinamibacteraceae
OTU2001,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_Rubrobacteria_bacterium_g__Gaiella
OTU2004,Bacteria,p__Latescibacterota,c__norank_p__Latescibacterota,o__norank_c__norank_p__Latescibacterota,f__norank_o__norank_c__norank_p__Latescibacterota,g__norank_f__norank_o__norank_c__norank_p__Latescibacterota,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__norank_p__Latescibacterota
OTU2011,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Segetibacter,s__uncultured_Segetibacter_sp.
OTU2014,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__norank_o__Subgroup_17,g__norank_f__norank_o__Subgroup_17,s__unclassified_g__norank_f__norank_o__Subgroup_17
OTU2044,Bacteria,p__Latescibacterota,c__norank_p__Latescibacterota,o__norank_c__norank_p__Latescibacterota,f__norank_o__norank_c__norank_p__Latescibacterota,g__norank_f__norank_o__norank_c__norank_p__Latescibacterota,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__Latescibacterota
OTU2057,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_25
OTU2065,Bacteria,p__Entotheonellaeota,c__Entotheonellia,o__Entotheonellales,f__Entotheonellaceae,g__norank_f__Entotheonellaceae,s__uncultured_delta_proteobacterium_g__norank_f__Entotheonellaceae
OTU2067,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__Subgroup_25
OTU2070,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU2072,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__unclassified_g__Chthoniobacter
OTU2079,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_bacterium_g__norank_f__JG30-KF-CM45
OTU2082,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_agaridevorans
OTU2084,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__norank_f__BIrii41,s__uncultured_bacterium_g__norank_f__BIrii41
OTU209,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__uncultured_bacterium_g__norank_f__norank_o__SBR1031
OTU2090,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Alterococcus,s__uncultured_bacterium_g__Alterococcus
OTU210,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Solibacterales,f__Solibacteraceae,g__Candidatus_Solibacter,s__unclassified_g__Candidatus_Solibacter
OTU2105,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__uncultured_Acidobacteriales_bacterium_g__norank_f__norank_o__Vicinamibacterales
OTU2111,Bacteria,p__Planctomycetota,c__OM190,o__norank_c__OM190,f__norank_o__norank_c__OM190,g__norank_f__norank_o__norank_c__OM190,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__OM190
OTU213,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Elev-16S-1166,f__norank_o__Elev-16S-1166,g__norank_f__norank_o__Elev-16S-1166,s__unclassified_g__norank_f__norank_o__Elev-16S-1166
OTU2140,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU2172,Bacteria,p__RCP2-54,c__norank_p__RCP2-54,o__norank_c__norank_p__RCP2-54,f__norank_o__norank_c__norank_p__RCP2-54,g__norank_f__norank_o__norank_c__norank_p__RCP2-54,s__metagenome_g__norank_f__norank_o__norank_c__norank_p__RCP2-54
OTU2180,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__unclassified_g__Gemmatimonas
OTU2207,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_xylanexedens
OTU221,Bacteria,p__Chloroflexi,c__JG30-KF-CM66,o__norank_c__JG30-KF-CM66,f__norank_o__norank_c__JG30-KF-CM66,g__norank_f__norank_o__norank_c__JG30-KF-CM66,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__JG30-KF-CM66
OTU2213,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__DS-100,f__norank_o__DS-100,g__norank_f__norank_o__DS-100,s__unclassified_g__norank_f__norank_o__DS-100
OTU2217,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__norank_f__Myxococcaceae,s__unclassified_g__norank_f__Myxococcaceae
OTU2219,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Archangium,s__Archangium_gephyra
OTU2228,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_sacheonensis_g__Paenibacillus
OTU2233,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__metagenome_g__norank_f__norank_o__Gaiellales
OTU2247,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU2249,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__unclassified_g__norank_f__norank_o__Gaiellales
OTU2250,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Archangium,s__Archangium_violaceum
OTU2251,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Opitutus,s__metagenome_g__Opitutus
OTU2256,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__norank_f__Sandaracinaceae,s__unclassified_g__norank_f__Sandaracinaceae
OTU2258,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Phaselicystidaceae,g__Phaselicystis,s__unclassified_g__Phaselicystis
OTU2277,Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium_g__Bdellovibrio
OTU228,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__JGI_0001001-H03,s__uncultured_bacterium_g__JGI_0001001-H03
OTU2282,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__norank_f__BIrii41,s__unclassified_g__norank_f__BIrii41
OTU2284,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU2298,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU23,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Solibacterales,f__Solibacteraceae,g__Candidatus_Solibacter,s__unclassified_g__Candidatus_Solibacter
OTU2308,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Opitutus,s__metagenome_g__Opitutus
OTU2311,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__norank_f__Pedosphaeraceae,s__unclassified_g__norank_f__Pedosphaeraceae
OTU2315,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__unclassified_g__norank_f__norank_o__Gaiellales
OTU2329,Bacteria,p__Gemmatimonadota,c__S0134_terrestrial_group,o__norank_c__S0134_terrestrial_group,f__norank_o__norank_c__S0134_terrestrial_group,g__norank_f__norank_o__norank_c__S0134_terrestrial_group,s__metagenome_g__norank_f__norank_o__norank_c__S0134_terrestrial_group
OTU2361,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_actinobacterium_g__norank_f__norank_o__norank_c__MB-A2-108
OTU237,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Hirschia,s__uncultured_bacterium_g__Hirschia
OTU2372,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__norank_o__Subgroup_17,g__norank_f__norank_o__Subgroup_17,s__uncultured_Acidobacteria_bacterium_g__norank_f__norank_o__Subgroup_17
OTU2374,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU2380,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU2386,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__unclassified_g__norank_f__67-14
OTU2388,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_Thermomicrobium_sp._g__norank_f__JG30-KF-CM45
OTU239,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__unclassified_f__Nocardiaceae,s__unclassified_f__Nocardiaceae
OTU2395,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Methylacidiphilales,f__Methylacidiphilaceae,g__norank_f__Methylacidiphilaceae,s__uncultured_bacterium_g__norank_f__Methylacidiphilaceae
OTU2433,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__unclassified_g__Nocardioides
OTU2437,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_borealis
OTU244,Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__norank_o__Subgroup_7,g__norank_f__norank_o__Subgroup_7,s__uncultured_bacterium_g__norank_f__norank_o__Subgroup_7
OTU2442,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__uncultured_bacterium_g__norank_f__Vicinamibacteraceae
OTU2448,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__Blastocatella,s__uncultured_bacterium_g__Blastocatella
OTU2454,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Cystobacter,s__Cystobacter_fuscus
OTU2459,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_Micromonospora_sp._g__norank
OTU2463,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Virgisporangium,s__uncultured_bacterium_g__Virgisporangium
OTU2495,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__norank_f__AKIW781,s__uncultured_bacterium_g__norank_f__AKIW781
OTU2501,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__unclassified_f__Rhodobacteraceae,s__unclassified_f__Rhodobacteraceae
OTU2503,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__norank_f__Roseiflexaceae,s__uncultured_soil_bacterium_g__norank_f__Roseiflexaceae
OTU2504,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__norank_f__Beijerinckiaceae,s__uncultured_bacterium_g__norank_f__Beijerinckiaceae
OTU2508,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__norank_o__Elsterales,g__norank_f__norank_o__Elsterales,s__uncultured_bacterium_g__norank_f__norank_o__Elsterales
OTU2519,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Thalassobaculales,f__norank_o__Thalassobaculales,g__norank_f__norank_o__Thalassobaculales,s__unclassified_g__norank_f__norank_o__Thalassobaculales
OTU2520,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__norank_f__Reyranellaceae,s__unclassified_g__norank_f__Reyranellaceae
OTU2527,Bacteria,p__Chloroflexi,c__KD4-96,o__norank_c__KD4-96,f__norank_o__norank_c__KD4-96,g__norank_f__norank_o__norank_c__KD4-96,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__KD4-96
OTU2534,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU2535,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__norank_o__Rhizobiales,g__norank_f__norank_o__Rhizobiales,s__uncultured_Alphaproteobacteria_bacterium_g__norank_f__norank_o__Rhizobiales
OTU254,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__norank_f__Rhodospirillaceae,s__uncultured_bacterium_g__norank_f__Rhodospirillaceae
OTU2543,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__SWB02,s__unclassified_g__SWB02
OTU2545,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__unclassified_g__Devosia
OTU2548,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes_derwentensis
OTU255,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__uncultured_actinobacterium_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU2552,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__unclassified_f__Beijerinckiaceae,s__unclassified_f__Beijerinckiaceae
OTU2553,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__unclassified_g__norank_f__norank_o__norank_c__TK10
OTU2574,Bacteria,p__WPS-2,c__norank_p__WPS-2,o__norank_c__norank_p__WPS-2,f__norank_o__norank_c__norank_p__WPS-2,g__norank_f__norank_o__norank_c__norank_p__WPS-2,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__norank_p__WPS-2
OTU2583,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__metagenome_g__Novosphingobium
OTU2588,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__uncultured_Gemmatimonadales_bacterium_g__norank_f__Gemmatimonadaceae
OTU259,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__norank_f__Polyangiaceae,s__uncultured_bacterium_g__norank_f__Polyangiaceae
OTU2593,Bacteria,p__Abditibacteriota,c__Abditibacteria,o__Abditibacteriales,f__Abditibacteriaceae,g__Abditibacterium,s__uncultured_bacterium_g__Abditibacterium
OTU2599,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__unclassified_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
OTU2603,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__metagenome_g__norank_f__Isosphaeraceae
OTU2604,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__unclassified_o__Saccharimonadales,g__unclassified_o__Saccharimonadales,s__unclassified_o__Saccharimonadales
OTU2612,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU2614,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__Herpetosiphon,s__uncultured_Chloroflexi_bacterium_g__Herpetosiphon
OTU2621,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__unclassified_g__Nocardioides
OTU2625,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__unclassified_o__Rhizobiales,g__unclassified_o__Rhizobiales,s__unclassified_o__Rhizobiales
OTU2626,Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__unclassified_g__Bacillus
OTU2627,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__unclassified_f__Acetobacteraceae,s__unclassified_f__Acetobacteraceae
OTU2628,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__Tundrisphaera,s__uncultured_bacterium_g__Tundrisphaera
OTU2631,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae_Subgroup_1,g__Granulicella,s__unclassified_g__Granulicella
OTU2632,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__metagenome_g__norank_f__norank_o__norank_c__TK10
OTU2633,Bacteria,p__Chloroflexi,c__OLB14,o__norank_c__OLB14,f__norank_o__norank_c__OLB14,g__norank_f__norank_o__norank_c__OLB14,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__OLB14
OTU2635,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__TK10
OTU2637,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified_c__Alphaproteobacteria,f__unclassified_c__Alphaproteobacteria,g__unclassified_c__Alphaproteobacteria,s__unclassified_c__Alphaproteobacteria
OTU2640,Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,s__unclassified_g__Solibacillus
OTU2648,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU2657,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Porphyrobacter,s__unclassified_g__Porphyrobacter
OTU2658,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU2659,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__norank_f__Roseiflexaceae,s__uncultured_bacterium_g__norank_f__Roseiflexaceae
OTU2660,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__norank_f__AKIW781,s__uncultured_soil_bacterium_g__norank_f__AKIW781
OTU2661,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__unclassified_g__Asticcacaulis
OTU2675,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU2676,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__norank_f__Opitutaceae,s__uncultured_Opitutus_sp._g__norank
OTU2683,Bacteria,p__Bacteroidota,c__SJA-28,o__norank_c__SJA-28,f__norank_o__norank_c__SJA-28,g__norank_f__norank_o__norank_c__SJA-28,s__uncultured_Ignavibacterium_sp._g__norank_f__norank
OTU2690,Bacteria,p__Firmicutes,c__Bacilli,o__Brevibacillales,f__Brevibacillaceae,g__Brevibacillus,s__Brevibacillus_brevis_X23
OTU2701,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__unclassified_g__norank_f__Gemmatimonadaceae
OTU2709,Bacteria,p__Chloroflexi,c__AD3,o__norank_c__AD3,f__norank_o__norank_c__AD3,g__norank_f__norank_o__norank_c__AD3,s__unclassified_g__norank_f__norank_o__norank_c__AD3
OTU271,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__norank_f__Chitinophagaceae,s__uncultured_Niastella_sp._g__norank
OTU2713,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__norank_o__Chitinophagales,g__norank_f__norank_o__Chitinophagales,s__uncultured_soil_bacterium_g__norank_f__norank_o__Chitinophagales
OTU2715,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_bacterium_g__Gemmatimonas
OTU2718,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__uncultured_Acidimicrobiia_bacterium_g__norank_f__norank
OTU2725,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__unclassified_g__Nocardioides
OTU2729,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__Gemmatimonadetes_bacterium_LX87
OTU2736,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU2768,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU2774,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__uncultured_Acidobacteria_bacterium_g__norank_f__Vicinamibacteraceae
OTU2776,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__mle1-7,s__uncultured_bacterium_g__mle1-7
